"success"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"participant_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"width"	"height"	"webaudio"	"fullscreen"	"webcam"	"microphone"	"screen"	"version"	"date"	"time"	"timeout"	"failed_images"	"failed_audio"	"failed_video"	"rt"	"stimulus"	"response"	"trial_duration"	"block"	"correct_response"	"prestimulus_duration"	"correct"	"type"	"illusion_strength"	"illusion_difference"	"block_number"	"trial_number"
n/a	"html-keyboard-response"	"193"	"400567"	"0.0-5.0-2.0-0.5"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 15%; padding-right: 2%; padding-top: 35%; padding-bottom: 13%\">+</p>"	n/a	"1313"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"194"	"401298"	"0.0-5.0-2.0-1.5"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"730"	"stimuli/MullerLyer_-14.12857_-0.14541.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1322"	"TRUE"	"MullerLyer"	"-14.12857000"	"-0.145410000"	"2"	"6"
n/a	"html-keyboard-response"	"195"	"402570"	"0.0-5.0-2.0-0.6"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 46%; padding-right: 30%; padding-top: 26%; padding-bottom: 4%\">+</p>"	n/a	"1261"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"196"	"403201"	"0.0-5.0-2.0-1.6"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"629"	"stimuli/MullerLyer_-2.3000_-0.3500.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1272"	"TRUE"	"MullerLyer"	"-2.300000000"	"-0.350000000"	"2"	"7"
n/a	"html-keyboard-response"	"197"	"404412"	"0.0-5.0-2.0-0.7"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 20%; padding-right: 2%; padding-top: 36%; padding-bottom: 31%\">+</p>"	n/a	"1198"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"198"	"405078"	"0.0-5.0-2.0-1.7"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"665"	"stimuli/MullerLyer_20.04286_-0.14541.png"	"arrowup"	n/a	"MullerLyer"	"arrowdown"	"1211"	"FALSE"	"MullerLyer"	"20.042860000"	"-0.145410000"	"2"	"8"
n/a	"html-keyboard-response"	"199"	"406304"	"0.0-5.0-2.0-0.8"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 44%; padding-right: 36%; padding-top: 22%; padding-bottom: 6%\">+</p>"	n/a	"1214"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"200"	"406900"	"0.0-5.0-2.0-1.8"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"596"	"stimuli/MullerLyer_-2.3000_-0.23665.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1226"	"TRUE"	"MullerLyer"	"-2.300000000"	"-0.236650000"	"2"	"9"
n/a	"html-keyboard-response"	"201"	"408007"	"0.0-5.0-2.0-0.9"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 41%; padding-right: 33%; padding-top: 2%; padding-bottom: 2%\">+</p>"	n/a	"1096"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"202"	"408712"	"0.0-5.0-2.0-1.9"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"704"	"stimuli/MullerLyer_-14.12857_-0.3500.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1107"	"TRUE"	"MullerLyer"	"-14.12857000"	"-0.350000000"	"2"	"10"
n/a	"html-keyboard-response"	"203"	"410163"	"0.0-5.0-2.0-0.10"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 23%; padding-right: 42%; padding-top: 8%; padding-bottom: 42%\">+</p>"	n/a	"1437"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"204"	"411014"	"0.0-5.0-2.0-1.10"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"850"	"stimuli/MullerLyer_14.12857_-0.14541.png"	"arrowup"	n/a	"MullerLyer"	"arrowdown"	"1451"	"FALSE"	"MullerLyer"	"14.128570000"	"-0.145410000"	"2"	"11"
n/a	"html-keyboard-response"	"205"	"412272"	"0.0-5.0-2.0-0.11"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 1%; padding-right: 42%; padding-top: 39%; padding-bottom: 10%\">+</p>"	n/a	"1246"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"206"	"412968"	"0.0-5.0-2.0-1.11"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"695"	"stimuli/MullerLyer_-2.3000_0.14541.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1258"	"TRUE"	"MullerLyer"	"-2.300000000"	"0.1454100000"	"2"	"12"
n/a	"html-keyboard-response"	"207"	"414119"	"0.0-5.0-2.0-0.12"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 17%; padding-right: 24%; padding-top: 3%; padding-bottom: 18%\">+</p>"	n/a	"1133"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"208"	"414922"	"0.0-5.0-2.0-1.12"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"802"	"stimuli/MullerLyer_20.04286_0.35000.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1151"	"TRUE"	"MullerLyer"	"20.042860000"	"0.3500000000"	"2"	"13"
n/a	"html-keyboard-response"	"209"	"416391"	"0.0-5.0-2.0-0.13"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 30%; padding-right: 12%; padding-top: 15%; padding-bottom: 31%\">+</p>"	n/a	"1451"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"210"	"417124"	"0.0-5.0-2.0-1.13"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"733"	"stimuli/MullerLyer_-2.3000_0.07627.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1469"	"TRUE"	"MullerLyer"	"-2.300000000"	"0.0762700000"	"2"	"14"
n/a	"html-keyboard-response"	"211"	"418377"	"0.0-5.0-2.0-0.14"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 23%; padding-right: 36%; padding-top: 34%; padding-bottom: 42%\">+</p>"	n/a	"1244"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"212"	"419029"	"0.0-5.0-2.0-1.14"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"651"	"stimuli/MullerLyer_20.04286_-0.3500.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1253"	"TRUE"	"MullerLyer"	"20.042860000"	"-0.350000000"	"2"	"15"
n/a	"html-keyboard-response"	"213"	"420428"	"0.0-5.0-2.0-0.15"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 37%; padding-right: 31%; padding-top: 0%; padding-bottom: 46%\">+</p>"	n/a	"1385"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"214"	"421283"	"0.0-5.0-2.0-1.15"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"854"	"stimuli/MullerLyer_2.30000_0.35000.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1399"	"TRUE"	"MullerLyer"	"2.3000000000"	"0.3500000000"	"2"	"16"
n/a	"html-keyboard-response"	"215"	"422762"	"0.0-5.0-2.0-0.16"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 40%; padding-right: 11%; padding-top: 46%; padding-bottom: 47%\">+</p>"	n/a	"1460"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"216"	"423426"	"0.0-5.0-2.0-1.16"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"660"	"stimuli/MullerLyer_-14.12857_-0.23665.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1479"	"TRUE"	"MullerLyer"	"-14.12857000"	"-0.236650000"	"2"	"17"
n/a	"html-keyboard-response"	"217"	"424882"	"0.0-5.0-2.0-0.17"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 11%; padding-right: 25%; padding-top: 18%; padding-bottom: 13%\">+</p>"	n/a	"1447"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"218"	"425638"	"0.0-5.0-2.0-1.17"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"756"	"stimuli/MullerLyer_-20.04286_0.07627.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1456"	"TRUE"	"MullerLyer"	"-20.04286000"	"0.0762700000"	"2"	"18"
n/a	"html-keyboard-response"	"219"	"426915"	"0.0-5.0-2.0-0.18"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 17%; padding-right: 46%; padding-top: 31%; padding-bottom: 29%\">+</p>"	n/a	"1265"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"220"	"427587"	"0.0-5.0-2.0-1.18"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"671"	"stimuli/MullerLyer_-8.21429_0.07627.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1277"	"TRUE"	"MullerLyer"	"-8.214290000"	"0.0762700000"	"2"	"19"
n/a	"html-keyboard-response"	"221"	"428615"	"0.0-5.0-2.0-0.19"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 50%; padding-right: 2%; padding-top: 32%; padding-bottom: 18%\">+</p>"	n/a	"1012"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"222"	"429180"	"0.0-5.0-2.0-1.19"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"564"	"stimuli/MullerLyer_-20.04286_-0.23665.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1028"	"TRUE"	"MullerLyer"	"-20.04286000"	"-0.236650000"	"2"	"20"
n/a	"html-keyboard-response"	"223"	"430380"	"0.0-5.0-2.0-0.20"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 44%; padding-right: 46%; padding-top: 12%; padding-bottom: 17%\">+</p>"	n/a	"1188"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"224"	"430860"	"0.0-5.0-2.0-1.20"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"478"	"stimuli/MullerLyer_-20.04286_-0.3500.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1200"	"TRUE"	"MullerLyer"	"-20.04286000"	"-0.350000000"	"2"	"21"
n/a	"html-keyboard-response"	"225"	"431945"	"0.0-5.0-2.0-0.21"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 27%; padding-right: 30%; padding-top: 17%; padding-bottom: 9%\">+</p>"	n/a	"1078"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"226"	"432364"	"0.0-5.0-2.0-1.21"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"419"	"stimuli/MullerLyer_-2.3000_-0.14541.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1085"	"TRUE"	"MullerLyer"	"-2.300000000"	"-0.145410000"	"2"	"22"
n/a	"html-keyboard-response"	"227"	"433743"	"0.0-5.0-2.0-0.22"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 22%; padding-right: 35%; padding-top: 11%; padding-bottom: 35%\">+</p>"	n/a	"1359"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"228"	"434393"	"0.0-5.0-2.0-1.22"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"649"	"stimuli/MullerLyer_8.21429_-0.07627.png"	"arrowup"	n/a	"MullerLyer"	"arrowdown"	"1379"	"FALSE"	"MullerLyer"	"8.2142900000"	"-0.076270000"	"2"	"23"
n/a	"html-keyboard-response"	"229"	"435689"	"0.0-5.0-2.0-0.23"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 39%; padding-right: 40%; padding-top: 28%; padding-bottom: 6%\">+</p>"	n/a	"1285"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"230"	"436585"	"0.0-5.0-2.0-1.23"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"895"	"stimuli/MullerLyer_8.21429_-0.14541.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1296"	"TRUE"	"MullerLyer"	"8.2142900000"	"-0.145410000"	"2"	"24"
n/a	"html-keyboard-response"	"231"	"437622"	"0.0-5.0-2.0-0.24"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 31%; padding-right: 45%; padding-top: 33%; padding-bottom: 23%\">+</p>"	n/a	"1029"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"232"	"438628"	"0.0-5.0-2.0-1.24"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"1000"	"stimuli/MullerLyer_20.04286_0.14541.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1037"	"TRUE"	"MullerLyer"	"20.042860000"	"0.1454100000"	"2"	"25"
n/a	"html-keyboard-response"	"233"	"439735"	"0.0-5.0-2.0-0.25"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 49%; padding-right: 7%; padding-top: 34%; padding-bottom: 19%\">+</p>"	n/a	"1099"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"234"	"440315"	"0.0-5.0-2.0-1.25"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"580"	"stimuli/MullerLyer_-20.04286_-0.07627.png"	"arrowdown"	n/a	"MullerLyer"	"arrowdown"	"1107"	"TRUE"	"MullerLyer"	"-20.04286000"	"-0.076270000"	"2"	"26"
n/a	"html-keyboard-response"	"235"	"441670"	"0.0-5.0-2.0-0.26"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 27%; padding-right: 49%; padding-top: 10%; padding-bottom: 13%\">+</p>"	n/a	"1336"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"236"	"442306"	"0.0-5.0-2.0-1.26"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"634"	"stimuli/MullerLyer_20.04286_0.07627.png"	"arrowdown"	n/a	"MullerLyer"	"arrowup"	"1355"	"FALSE"	"MullerLyer"	"20.042860000"	"0.0762700000"	"2"	"27"
n/a	"html-keyboard-response"	"237"	"443734"	"0.0-5.0-2.0-0.27"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 44%; padding-right: 45%; padding-top: 36%; padding-bottom: 42%\">+</p>"	n/a	"1420"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"238"	"444517"	"0.0-5.0-2.0-1.27"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"783"	"stimuli/MullerLyer_20.04286_-0.23665.png"	"arrowup"	n/a	"MullerLyer"	"arrowdown"	"1428"	"FALSE"	"MullerLyer"	"20.042860000"	"-0.236650000"	"2"	"28"
n/a	"html-keyboard-response"	"239"	"445679"	"0.0-5.0-2.0-0.28"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 39%; padding-right: 12%; padding-top: 33%; padding-bottom: 43%\">+</p>"	n/a	"1156"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"240"	"446158"	"0.0-5.0-2.0-1.28"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"478"	"stimuli/MullerLyer_-20.04286_0.23665.png"	"arrowup"	n/a	"MullerLyer"	"arrowup"	"1162"	"TRUE"	"MullerLyer"	"-20.04286000"	"0.2366500000"	"2"	"29"
n/a	"html-keyboard-response"	"241"	"447538"	"0.0-5.0-2.0-0.29"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 47%; padding-right: 33%; padding-top: 26%; padding-bottom: 6%\">+</p>"	n/a	"1357"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	"image-keyboard-response"	"242"	"448213"	"0.0-5.0-2.0-1.29"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"Trial"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	"674"	"stimuli/MullerLyer_14.12857_0.35000.png"	"arrowdown"	n/a	"MullerLyer"	"arrowup"	"1380"	"FALSE"	"MullerLyer"	"14.128570000"	"0.3500000000"	"2"	"30"
n/a	"html-keyboard-response"	"243"	"449711"	"0.0-5.0-2.0-0.30"	"wo5rw2"	"600"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.51"	n/a	n/a	n/a	n/a	n/a	n/a	"fixation"	n/a	n/a	n/a	n/a	"NULL"	"NULL"	"NULL"	n/a	"<p style=\"color: black; font-size: 80px; padding-left: 5%; padding-right: 47%; padding-top: 39%; padding-bottom: 11%\">+</p>"	n/a	"1492"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
